S.no.,Feed_T,Feed_P,x_F(B),Stages,Feed_Stage,RR,W,Qc_kW,Qr_kW,x_D(B),x_W(T)
3640,361.3922498,183812.8115,0.554924071,12,10,3.137755068,56.73245087,4604.002841,4640.473029,0.985850041,0.773725763
3641,363.2522694,174201.8068,0.586802415,14,12,4.46548747,45.97004838,5798.330939,5838.448013,0.944587957,0.833713469
3642,355.4681193,121574.6728,0.510656688,12,5,1.958080879,57.86461575,4493.299451,4536.114297,0.975536772,0.827855902
3643,357.8424143,128921.7865,0.515167025,13,6,4.117428633,45.03003864,5920.919149,5983.351022,0.925965619,0.986311178
3644,364.4826702,123315.9713,0.470722495,12,10,3.599893918,40.5059883,6629.934327,6660.348735,0.724800937,0.902460495
3645,355.3393991,192944.9943,0.530090797,20,6,1.738755013,57.13364011,4558.834281,4600.768502,0.988401221,0.813771411
3646,364.2214717,145561.0937,0.563592957,17,12,4.830377284,49.99860738,5305.133922,5356.292831,0.999341354,0.872179715
3647,362.3762278,143141.1453,0.42029704,13,4,3.547059258,51.54482587,5283.657464,5343.030712,0.859844199,0.992903194
3648,357.3517462,142237.075,0.488509087,14,12,4.5491892,57.06674633,4630.085476,4669.592325,0.919647414,0.835850936
3649,364.9486709,178281.9013,0.448963862,14,2,2.564547683,51.05568527,5312.806705,5370.193897,0.885046876,0.969085258
3650,360.2952161,155175.7568,0.559237258,19,4,2.777808927,50.3859844,5293.557516,5338.947554,0.97305926,0.848244535
3651,363.4217375,116513.9287,0.569509768,14,12,4.880733263,56.95047615,4570.135856,4604.878403,0.996721844,0.753424783
3652,358.5706115,131034.9362,0.555918532,20,11,2.924889137,40.1264696,6447.784367,6509.269914,0.927006867,0.997790004
3653,359.4085253,136481.792,0.565029564,15,3,1.771684544,41.56780934,6256.407259,6319.190086,0.955957233,0.98450048
3654,358.243399,191204.0973,0.468331111,11,8,4.877501313,50.36983196,5412.90509,5458.830643,0.858670386,0.916276164
3655,362.0637707,165366.2143,0.443272092,15,4,4.607059276,54.2194165,4914.15697,4979.660861,0.943443688,0.979051663
3656,358.2130221,101906.8152,0.505324141,13,11,1.848710842,52.97264027,5089.765196,5129.20563,0.900862451,0.845821702
3657,364.4153725,128444.9824,0.40484731,13,8,4.883045486,52.84012386,5172.354165,5224.628526,0.826265219,0.971268697
3658,364.2629631,199929.31,0.574359153,15,9,4.41950346,51.96327963,5098.207766,5141.349347,0.997961974,0.817234496
3659,359.3620071,158617.1051,0.512060752,13,4,2.806183244,46.18218437,5781.101845,5845.449804,0.939778876,0.986375073
3660,357.3111482,125814.8997,0.443123794,11,4,3.125244567,58.64246038,4445.375764,4496.576176,0.93664937,0.904934651
3661,358.8291001,147928.8453,0.464884941,13,2,3.162777658,42.49220611,6327.68723,6379.604609,0.80686465,0.997941079
3662,357.271286,116628.529,0.442140842,16,14,4.856350173,40.63089002,6654.239217,6682.668125,0.684009104,0.911272619
3663,361.333904,160691.7992,0.417695774,13,6,4.666053271,48.91627772,5618.609616,5672.070485,0.809272256,0.991231177
3664,360.4008146,168567.2435,0.461465086,10,3,2.74590587,57.00325612,4639.749415,4685.662678,0.91649055,0.881754137
3665,359.7821115,179905.6541,0.557743019,11,9,4.085572619,45.99243095,5843.960669,5882.514207,0.902020855,0.846532394
3666,360.3727081,188403.82,0.550234178,14,10,1.86887051,45.54693379,5826.917476,5884.034757,0.95885362,0.938285676
3667,358.8706396,189800.5237,0.536649779,14,12,3.664219232,46.67447562,5792.03944,5830.624681,0.881592207,0.857446473
3668,355.7196022,120242.6365,0.540351586,13,8,4.90739495,41.61552388,6312.959122,6369.109912,0.905893678,0.972485488
3669,363.773987,117852.6579,0.43212421,12,6,4.630016266,56.22658621,4709.294932,4769.472362,0.932070708,0.957093175
3670,355.0269991,113495.3327,0.466114637,11,7,3.820358038,51.3329393,5274.174155,5327.214859,0.893806699,0.93936605
3671,355.8131175,196570.4731,0.459114774,17,15,3.337965625,54.87350551,4928.905374,4966.570021,0.850358639,0.862633653
3672,359.4502818,192364.1192,0.449076078,15,2,1.857463409,46.91638828,5803.903416,5861.49069,0.84452305,0.99835294
3673,364.600406,130389.1433,0.420186077,16,10,4.030686808,49.15395725,5589.106235,5642.070781,0.812912107,0.986059232
3674,356.3942259,141347.7439,0.55142983,14,2,4.478768498,54.30980181,4928.284094,4958.107939,0.918721457,0.757568301
3675,360.8936949,111006.6523,0.519935891,10,7,2.547038891,56.68100717,4625.492649,4667.304691,0.969335505,0.82352199
3676,360.9845719,171585.3115,0.521029088,11,9,3.544586639,48.78945163,5565.384643,5603.730602,0.878566805,0.854250854
3677,356.2515971,148838.9163,0.586306221,14,11,1.938827327,50.72099749,5230.848018,5273.195155,0.997260037,0.812964203
3678,363.9920331,111980.6909,0.494111208,20,13,3.348624662,54.05842351,4874.201647,4936.85546,0.999517938,0.935408937
3679,363.7542428,150020.8012,0.514062025,12,10,1.718271554,46.355047,5865.100774,5902.182738,0.844697207,0.86856964
3680,360.4647744,137805.2904,0.418013629,11,4,4.620144207,48.46001506,5677.069534,5729.085901,0.800360652,0.988634198
3681,358.4769664,106426.4115,0.562634764,15,11,4.407201813,57.22120677,4539.179322,4575.306853,0.998974745,0.763574676
3682,358.4162618,149579.9844,0.405921592,17,9,2.565022888,55.46830602,4820.984208,4884.222959,0.899396717,0.9902557
3683,360.9295494,185862.6065,0.567530374,18,4,2.414411444,46.5440298,5701.150654,5753.773109,0.975009798,0.900461075
3684,364.2395261,188368.3603,0.43025153,14,12,4.975725672,43.64088421,6309.450223,6339.012073,0.692543595,0.908480123
3685,355.865795,172483.2271,0.418204846,14,6,3.798577855,57.63356271,4541.987673,4606.757049,0.94968663,0.972487463
3686,362.0205685,128529.5737,0.511400772,18,5,1.67610584,48.34983495,5504.353606,5573.744672,0.978650525,0.987743163
3687,358.9484462,132747.6596,0.442163073,17,12,1.56903281,56.40112053,4671.244872,4732.588993,0.952728141,0.952511087
3688,361.859047,147809.1874,0.577560553,14,9,1.682493213,52.92199143,4996.828341,5037.122171,0.997620042,0.796113295
3689,363.5589575,181717.0565,0.419965344,15,7,4.205393829,55.32912153,4813.234363,4878.412666,0.924202407,0.987138762
3690,357.8772339,123849.0069,0.430239062,18,12,4.585121073,55.16992399,4827.277191,4890.191394,0.927513269,0.973836907
3691,358.4295538,183202.0006,0.515212865,19,17,2.810641538,56.47834723,4661.436046,4702.019439,0.954352834,0.823184028
3692,362.7653654,185773.1904,0.506953487,15,9,3.668775443,42.90795638,6205.614127,6262.333494,0.877636293,0.98626597
3693,356.871983,186054.5165,0.486900722,11,8,1.931782207,40.5270419,6574.929345,6614.303473,0.777458795,0.939489838
3694,355.516589,108372.3639,0.539936727,11,8,2.101202179,57.18994951,4554.667575,4593.816178,0.986524681,0.794360697
3695,359.1757747,117765.3343,0.495560779,19,12,3.276056067,47.3136014,5669.461122,5734.000634,0.930922742,0.989239641
3696,357.544199,172923.2497,0.547853208,11,2,3.062502608,50.28921221,5361.128552,5398.296637,0.919523574,0.819542221
3697,355.4591539,184275.1044,0.567730623,17,4,4.119303873,46.1028937,5748.123478,5801.890907,0.975072105,0.908476518
3698,357.7982841,126600.1612,0.569068762,20,9,1.639453575,53.18076935,4968.580541,5010.676775,0.998345731,0.808857651
3699,359.4309598,189093.6623,0.564055181,14,9,3.919238808,49.32283356,5380.638193,5432.583927,0.996075098,0.879827372
3700,362.2488745,183866.9127,0.472707407,17,11,2.458441895,54.77774932,4804.906867,4870.985159,0.992748169,0.956616797
3701,361.4191911,170057.6476,0.423236702,14,2,3.351794464,53.09158865,5104.877197,5161.750449,0.870941278,0.972327095
3702,358.4781485,129593.4497,0.599048607,11,9,4.663964314,52.61853717,5040.860329,5074.538159,0.986684152,0.75000593
3703,358.1381526,171961.7826,0.488398524,18,16,2.553925394,46.85723387,5842.431241,5878.358277,0.812018276,0.878632294
3704,359.3466767,201817.5526,0.502523308,12,10,1.529437648,41.75575616,6433.825051,6467.296949,0.782637275,0.888201893
3705,356.9922622,158180.7815,0.541216468,15,2,2.041487735,48.88182974,5511.936594,5553.80864,0.920438624,0.855355076
3706,357.1783476,146116.1248,0.490806884,14,5,2.430720899,54.59585878,4843.029072,4899.038395,0.974400756,0.911369489
3707,363.3384995,196497.8563,0.561834708,16,14,4.615992357,48.03875572,5590.093273,5630.421312,0.932140612,0.838707631
3708,364.5786244,110811.3492,0.549172642,18,4,2.76763823,52.80330042,5037.716083,5080.297207,0.971082558,0.827939308
3709,362.3959279,109066.8262,0.466460492,15,5,3.119887325,56.53270775,4639.59987,4697.064198,0.971128143,0.921572156
3710,357.6457761,129800.6987,0.535737108,13,11,1.61391051,56.24226202,4668.186529,4707.815734,0.973610092,0.804937869
3711,358.2560121,107629.0758,0.470563597,11,9,4.097246086,59.07969837,4421.858521,4459.935181,0.90916955,0.833227526
3712,363.8241537,196972.578,0.489576439,11,9,3.15666534,41.79239393,6448.678149,6481.258535,0.763875743,0.892462117
3713,364.4463804,186953.8134,0.51465508,19,10,2.778409906,52.06780937,5086.487449,5147.951487,0.998530112,0.930786941
3714,360.5960691,141489.5532,0.592723097,17,3,4.037100167,45.20776876,5859.038486,5903.279243,0.962330696,0.85524471
3715,358.0563155,182607.9314,0.4395548,19,8,3.487868671,43.19503701,6283.941774,6333.339752,0.773434036,0.999523366
3716,360.3184877,167646.0254,0.553153312,14,12,2.184897802,40.00716243,6566.429408,6601.712747,0.838245461,0.874357312
3717,359.1136683,186826.7855,0.548850935,11,7,1.614132659,42.1554201,6250.577302,6302.868656,0.90927329,0.945711323
3718,355.8763564,138575.9486,0.536151139,17,13,3.205435912,45.90539601,5806.315336,5863.219469,0.943686215,0.944085401
3719,360.5831191,109928.8969,0.497685507,15,7,4.345079412,46.40819318,5776.138369,5840.214929,0.922697992,0.993115479
3720,357.6547144,132288.1371,0.485364591,12,3,1.961650847,45.46792171,5922.339136,5981.598609,0.882287394,0.990685876
3721,361.4342153,142348.9496,0.403264448,11,9,4.899950166,45.60042943,6110.44363,6138.993652,0.667998998,0.912553758
3722,359.8376262,151977.3785,0.510692845,10,8,2.937381577,54.2621048,4937.707013,4976.019199,0.914205266,0.829430505
3723,360.2642981,112244.4059,0.572189315,14,12,3.586647897,57.523373,4508.700443,4542.052362,0.997354021,0.741762417
3724,363.1907455,120266.0079,0.455296174,15,3,3.756895065,41.64821149,6448.467256,6497.715658,0.779929946,0.999536351
3725,361.840036,132100.8482,0.588707283,10,8,1.731352935,42.27994999,6242.29613,6279.441877,0.904893176,0.842945677
3726,358.3110738,132598.5406,0.461852714,16,10,3.023065133,45.94499813,5911.75223,5966.677017,0.842917805,0.986476267
3727,356.1425908,123212.6363,0.578550693,18,11,3.200215771,57.91897961,4464.671164,4496.45963,0.999458382,0.727259685
3728,360.0033444,150774.7558,0.401674123,19,16,2.927973897,44.41912942,6230.130009,6264.581644,0.68343845,0.950892593
3729,363.7679948,191836.5528,0.565089398,19,14,4.538912345,57.86916014,4469.552477,4504.202052,0.999874856,0.751450128
3730,355.5340838,195925.3999,0.467435958,16,13,1.745911222,47.45325635,5764.504786,5808.717588,0.824891559,0.928387832
3731,363.607023,184851.5946,0.525622599,11,5,2.304356588,46.94057363,5689.202653,5748.565362,0.948945036,0.952881262
3732,362.1357723,111843.6875,0.418846635,16,7,4.863597604,57.46975731,4547.681828,4615.973535,0.962500659,0.983482149
3733,363.9537572,118990.5219,0.42332719,17,13,4.996879503,51.33852037,5339.771204,5388.943447,0.823233788,0.955726329
3734,358.6037684,105996.2315,0.412874511,15,10,4.33381373,42.87320309,6378.659235,6419.849271,0.711168509,0.984590092
3735,363.2812886,123131.2783,0.545630308,19,11,4.099556524,43.32567993,6065.067651,6131.134356,0.958483635,0.994423112
3736,356.0462825,115123.9594,0.42164555,17,4,1.865858317,45.13650065,6073.986314,6123.754728,0.768347124,0.999770848
3737,356.4778852,165882.2862,0.439655611,19,10,3.952381024,43.27328376,6274.917903,6324.196958,0.773808671,0.998383848
3738,356.339186,137207.8464,0.404239398,11,9,4.382119665,45.74705095,6091.666151,6120.388755,0.670832586,0.911922329
3739,356.1868217,133914.0923,0.504425705,15,13,4.2919613,53.98699156,4970.314972,5010.118963,0.911139682,0.84221583
3740,357.1979763,125529.9875,0.466587625,11,9,3.371513716,58.23252503,4525.581059,4563.618841,0.894837339,0.840575927
3741,361.8553694,140000.9814,0.466327321,19,3,2.609007304,57.09066266,4618.416892,4665.516239,0.929769782,0.881995994
3742,357.0447002,171017.2655,0.528845948,12,9,3.270993865,45.18867002,5939.712159,5987.066434,0.894107666,0.914196093
3743,355.2744792,107985.0754,0.47614875,15,3,3.741265086,50.93130706,5276.57144,5338.060141,0.934390687,0.965334772
3744,364.6929988,138443.1496,0.587463623,11,9,3.604011406,57.68449176,4497.329939,4526.576695,0.991435659,0.708877412
3745,360.0974589,107340.2211,0.535667855,19,12,4.603283714,51.24598668,5172.595318,5229.539143,0.999512291,0.905620903
3746,363.4330748,191909.9397,0.40820311,15,13,3.698894315,55.6590965,4904.195564,4938.456701,0.774648817,0.883726416
3747,362.5649415,133869.3317,0.577927433,15,4,2.646663406,40.06951679,6409.931182,6474.043066,0.961227957,0.995360879
3748,356.3182231,185886.1988,0.486167061,16,8,1.65254388,46.87917442,5739.463994,5802.655854,0.909890492,0.993972335
3749,358.353119,142683.4199,0.595959027,14,12,2.031821047,56.04367059,4664.918109,4695.887511,0.998191239,0.719520873
3750,358.8723138,132540.3683,0.556427921,11,5,4.955951983,40.72298031,6390.495127,6447.858092,0.921401335,0.974833203
3751,359.0830803,140595.7118,0.451780548,12,10,3.549350379,53.17980858,5140.72021,5177.166421,0.819752851,0.872187027
3752,364.443742,166793.5189,0.427705646,13,3,4.643880855,41.0917399,6564.240808,6608.112686,0.725238094,0.998830657
3753,362.30772,192974.0411,0.463281388,17,15,2.580847865,56.13599913,4773.715157,4811.972738,0.870766028,0.855122255
3754,359.5475795,139394.9474,0.533641554,16,11,1.879961129,42.13557973,6259.674088,6316.200139,0.903397938,0.97414163
3755,363.9400016,141296.0669,0.426956275,15,13,4.800344571,54.89491673,4970.174094,5005.609675,0.798004323,0.877919917
3756,361.625154,171451.9429,0.415483121,14,12,3.247178164,40.30318063,6728.507272,6754.643681,0.641722837,0.919621732
3757,361.7680015,138989.2749,0.473178619,19,2,3.355917591,46.22339483,5843.124994,5904.134158,0.879629461,0.999688995
3758,362.0525633,112940.4934,0.568772817,19,16,4.811299748,59.82124578,4262.41102,4293.27581,0.999928524,0.720811576
3759,357.740134,118169.6487,0.540434074,11,9,2.256737075,50.82061717,5297.894194,5337.223771,0.925296638,0.831999485
3760,359.3575208,129862.6985,0.44093546,16,3,2.74270777,46.18592032,5909.437249,5964.445836,0.818934169,0.999494274
3761,363.709697,165044.3027,0.516016893,13,8,4.63476562,59.99889608,4249.236545,4289.658538,0.993753061,0.802488536
3762,363.9974531,143230.4267,0.554519875,11,9,2.447704784,56.00614865,4689.927205,4726.261416,0.977121693,0.777441562
3763,359.4234524,198362.8887,0.531524342,19,5,3.699643421,56.54528377,4629.122209,4670.446767,0.980540237,0.813541718
3764,357.8152894,189698.383,0.513244492,13,11,4.475410758,58.82027132,4397.14996,4436.332431,0.969245008,0.805998808
3765,362.2592034,143935.2623,0.525088206,13,8,4.260313218,50.25853541,5295.65874,5354.920463,0.983375339,0.928483968
3766,361.4392067,184001.401,0.457047817,10,8,3.944442159,57.27140685,4652.628128,4689.783672,0.867795145,0.849399265
3767,362.2551956,123918.4496,0.58131959,19,14,4.582426748,48.15192016,5500.493161,5550.791296,0.999821578,0.869306769
3768,362.2571363,153277.8548,0.555741139,18,8,2.574765343,50.03862899,5303.738197,5356.701596,0.996860546,0.884697194
3769,355.2301053,117248.8882,0.468851391,14,3,3.080894965,53.13144144,5043.256598,5099.949684,0.931084847,0.938896172
3770,361.9480285,142591.8403,0.456772533,19,13,2.193466352,41.67660349,6449.003484,6496.451281,0.776313064,0.990401361
3771,364.7617081,128788.1234,0.502662858,14,7,3.512401493,40.27303867,6538.290818,6591.032227,0.837387433,0.993750683
3772,358.7511588,179678.5922,0.506783404,16,9,3.492150269,43.87248186,6079.805503,6139.772426,0.896348935,0.991600675
3773,355.3609981,113092.6717,0.400347765,12,10,3.131480974,58.60107623,4565.967403,4600.470219,0.792333684,0.876571982
3774,356.1971366,165906.1312,0.540454396,14,12,3.898836041,40.1675643,6566.995511,6601.694299,0.821962623,0.878872072
3775,358.7054184,184040.3628,0.482110072,17,14,2.867943066,59.04242698,4356.272324,4406.108594,0.987930746,0.868776372
3776,361.760252,166368.982,0.47442109,19,12,4.879584483,43.94425978,6132.626649,6187.654857,0.840968669,0.993150692
3777,356.5239302,172653.368,0.526938842,17,4,4.887318687,41.36587358,6348.880563,6408.955836,0.898409923,0.999603461
3778,356.3965048,157573.727,0.525351958,15,13,2.504366727,51.47316075,5237.501856,5277.548128,0.915491403,0.842455921
3779,356.2847422,129134.6763,0.524086002,11,9,1.890263697,46.65383008,5815.272525,5852.842323,0.861502812,0.861732149
3780,356.4589297,141785.1968,0.448139876,13,11,2.036499831,42.78982416,6387.243562,6417.620509,0.711964141,0.904594282
3781,357.7028933,160445.9543,0.481744909,11,6,3.896523748,52.05299901,5150.36662,5208.001555,0.939869992,0.940242762
3782,359.0278131,145607.3862,0.434123734,15,13,3.961498591,43.87705112,6275.958014,6305.987232,0.700593812,0.906717006
3783,362.4884936,108253.726,0.476524713,12,10,4.588112351,54.00635073,5008.515228,5046.715972,0.867391437,0.856350713
3784,362.9325954,144930.5875,0.456449199,11,9,3.616140783,55.08187415,4909.523686,4946.713998,0.84640783,0.861553976
3785,360.747328,167014.0508,0.475830411,17,12,3.834562395,40.67338776,6545.987298,6592.789409,0.789724878,0.982019214
3786,357.826936,119829.804,0.511880798,15,13,3.990853259,54.76312485,4868.237536,4908.456717,0.930500911,0.833918785
3787,359.4497253,155379.6148,0.555685774,17,15,2.865824852,48.03251673,5600.224454,5640.351267,0.923475591,0.842234478
3788,363.3271994,168415.4378,0.503240712,15,5,1.887350007,42.59479946,6242.175017,6300.648285,0.8754067,0.998329045
3789,362.326928,159982.9752,0.465691344,15,11,3.037630833,48.13950964,5659.056909,5710.429468,0.855761937,0.954530058
3790,355.933176,125875.5636,0.429959599,20,11,4.678179318,48.0790093,5695.033702,5751.000896,0.825750342,0.997458681
3791,359.5846265,174021.8164,0.536996183,10,8,2.40208519,56.1793721,4690.402459,4726.99008,0.957555817,0.791045704
3792,363.612863,168900.8501,0.576889248,15,9,4.990319314,47.21422888,5602.920116,5656.52998,0.997394431,0.89323789
3793,362.1800052,194242.6655,0.543376994,10,8,3.787621283,51.41108542,5229.70478,5268.083784,0.929785661,0.821820074
3794,363.3529349,161647.0584,0.556776538,12,7,2.763843327,49.28533273,5394.772892,5446.983683,0.987296047,0.886228561
3795,358.4392495,162535.6959,0.541536628,20,9,2.872288642,48.19350801,5498.15999,5561.935485,0.9980788,0.949231721
3796,363.3216752,116058.0279,0.448831216,12,3,4.656750586,46.69492242,5836.209798,5892.079145,0.836466994,0.993678464
3797,363.2895683,135032.2752,0.507303446,18,12,3.102845398,59.61363547,4284.911798,4329.152216,0.999416917,0.826087965
3798,360.8407172,198336.2793,0.520132908,11,5,2.127255998,53.34818162,4979.002899,5028.638129,0.971616612,0.874679719
3799,355.6815419,157024.4535,0.414212445,11,4,3.677120415,44.96836881,6112.910247,6159.35655,0.74657966,0.992533685
3800,357.4299844,114049.3158,0.504193823,19,15,4.902623549,42.77419186,6249.916362,6299.633829,0.850841127,0.959571154
3801,356.7504796,126264.4785,0.571765679,12,10,4.74292924,46.13868799,5803.686556,5843.037111,0.924030301,0.839460464
3802,360.2405204,128714.454,0.405649831,14,4,2.005188761,54.48437156,4942.913748,5004.880187,0.882523388,0.992724952
3803,361.2409601,114482.4186,0.588847237,17,7,3.943774282,56.44658918,4625.219969,4656.531694,0.995128409,0.724633719
3804,359.3175069,103281.4885,0.583157096,14,12,2.494954008,49.15798287,5427.301914,5467.977637,0.970648945,0.817609292
3805,361.2667814,135766.3581,0.579345166,12,4,4.599670869,41.4612112,6257.080223,6316.919756,0.964339844,0.964226079
3806,362.9079263,171978.3834,0.542054863,14,9,4.462712284,58.89124605,4363.672108,4401.003429,0.997179139,0.775642471
3807,355.8376931,177688.1101,0.570971592,12,10,3.570822295,49.19576198,5444.145051,5484.02748,0.951903376,0.822414916
3808,355.8829621,154185.0131,0.464526504,16,6,2.164509325,54.27105028,4872.606148,4939.805627,0.979356505,0.969270799
3809,355.3316041,137061.5614,0.465816658,20,6,1.691445905,56.39701346,4642.068023,4703.02267,0.983442271,0.93438224
3810,356.7236314,188950.2076,0.576690749,17,15,3.790388373,57.18585565,4542.364797,4575.679893,0.999548234,0.739895952
3811,357.1680418,170284.1753,0.547997712,19,7,4.186256191,49.6283309,5350.141134,5406.17896,0.994394922,0.905085681
3812,362.2131856,124256.9457,0.414502264,14,11,2.260638774,50.12691037,5522.879813,5563.593146,0.766729231,0.935941181
3813,355.0161846,198821.4994,0.450382568,14,6,2.894170403,54.24319009,4898.389081,4964.807348,0.956809455,0.976813524
3814,361.4261423,157759.6581,0.502794908,19,5,1.726058061,56.27926408,4660.324465,4709.14542,0.977619917,0.8660745
3815,361.3661717,176627.8026,0.499580321,17,15,3.414962955,52.63668135,5136.937989,5176.202396,0.889544693,0.85131579
3816,357.0957705,144474.1554,0.581575133,14,5,3.241776934,55.42630282,4744.121055,4776.817276,0.984725042,0.742637039
3817,360.3816046,178227.7788,0.470384364,19,9,2.897275428,48.27605521,5591.038747,5655.323574,0.907532818,0.997985356
3818,363.3239965,102634.6941,0.504308323,20,10,3.074204634,57.9685124,4460.321434,4508.911532,0.998522712,0.854033906
3819,360.6325182,174507.6119,0.405337955,20,6,2.093911248,42.05657611,6480.526886,6522.67137,0.699500339,0.999944104
3820,359.1362926,155461.3829,0.568560073,12,10,4.717554433,41.31447519,6385.374722,6422.184699,0.871954316,0.862399059
3821,355.0012668,177924.6766,0.455099059,13,11,3.987761004,55.55286897,4854.351498,4891.872006,0.850772417,0.861474072
3822,363.5508518,125166.4329,0.431156976,18,3,3.597773976,40.40353245,6642.677152,6686.22555,0.723429675,0.99995435
3823,359.4057955,166439.6943,0.536030616,14,12,4.628589815,42.03296459,6349.469661,6385.237908,0.8338531,0.874691936
3824,362.0467235,104856.1536,0.588245491,15,13,4.947492424,56.37369387,4629.269378,4661.385264,0.998813439,0.729483609
3825,359.3854902,145518.3475,0.563084536,13,4,2.164070847,50.52943088,5278.761991,5322.629903,0.972596379,0.837845844
3826,355.2765941,140068.3133,0.440504151,16,14,3.69680901,51.87920483,5310.595024,5345.777387,0.788505302,0.882285917
3827,362.5052284,116665.3278,0.469397517,15,4,2.574322789,40.61630108,6551.96249,6601.549334,0.790033134,0.999392807
3828,363.5974633,178700.5728,0.425974022,14,7,2.477285252,53.91322193,4984.03423,5046.498318,0.905051735,0.98355721
3829,356.7050334,156929.7942,0.543019019,11,9,4.42823049,42.77923228,6250.228525,6286.587861,0.850050962,0.867661645
3830,359.8441854,150586.9771,0.556153984,18,9,3.480889939,46.63240244,5663.990117,5727.151154,0.997955033,0.949457122
3831,358.1104373,171941.9906,0.486347088,16,14,4.18574136,40.98446197,6549.978725,6581.872327,0.752098879,0.896321956
3832,361.1192653,138812.7524,0.409630833,16,13,4.20606077,48.68530357,5703.905635,5742.922005,0.742050931,0.940742589
3833,358.8080007,148334.3064,0.503116738,12,5,1.531892957,44.28623769,6038.803392,6097.888976,0.892950358,0.987308702
3834,355.5440825,113041.9455,0.572791647,13,3,4.504134714,51.37962239,5205.508718,5241.795827,0.956274151,0.790096659
3835,357.8644453,106247.9807,0.561981868,14,12,1.79361997,44.53885667,6008.158519,6046.788631,0.895870677,0.853786665
3836,356.0067159,167889.541,0.5461781,18,15,3.041210034,42.0159795,6294.147615,6340.484085,0.884961085,0.921358293
3837,363.1561584,176977.5278,0.48861401,16,9,4.738695861,58.83808095,4370.012249,4420.281836,0.996441933,0.866652027
3838,355.5387409,139324.6231,0.509038214,20,12,2.691632384,43.28207065,6146.209386,6206.387408,0.894207692,0.995697694
3839,361.680367,166774.1577,0.548103471,13,4,4.356635718,44.04239143,5985.422152,6048.762227,0.960890193,0.976358463
3840,364.1680834,109463.853,0.587719267,13,8,2.752098189,58.90015876,4363.267172,4391.534615,0.996605726,0.697596917
3841,356.5533937,117742.4344,0.577464373,13,11,4.178849168,46.26858547,5778.196028,5818.009099,0.934195864,0.836805641
3842,356.6399664,162351.6329,0.555207204,20,9,4.488216365,51.32645735,5165.481312,5215.643337,0.998241883,0.864928306
3843,364.050508,136881.6901,0.473311245,12,10,3.665656777,57.79646039,4566.333417,4604.959005,0.902436113,0.840039922
3844,357.3028312,137922.5532,0.572752244,14,9,2.731795873,46.44827648,5687.790069,5744.220507,0.994488859,0.913481569
3845,360.2048164,202168.7477,0.454158491,19,2,4.248403467,51.59091814,5249.120718,5304.736065,0.890821396,0.955573514
3846,359.9333134,179054.2102,0.45246791,18,12,2.665383185,49.39332502,5500.868639,5559.670856,0.87745501,0.982959023
3847,355.9428714,140705.7192,0.473760942,14,8,3.64150371,56.3895767,4638.755199,4698.14624,0.987603156,0.923633006
3848,360.4928423,153554.4052,0.475366724,19,16,3.806258653,58.18582773,4464.425748,4514.578683,0.969752149,0.879914247
3849,362.1760925,153868.5643,0.58214943,16,14,3.181048257,42.69178911,6197.014131,6235.518992,0.905527593,0.851943971
3850,362.6364367,201487.0692,0.586665444,17,4,1.720819054,42.98344317,6077.485433,6133.909337,0.97768297,0.932010384
3851,359.7769356,105972.2108,0.48601492,14,2,2.989796436,52.52491041,5138.977399,5184.468629,0.9000797,0.888241072
3852,355.3921277,140473.2769,0.559882634,14,12,4.34554629,44.36552589,6032.221079,6070.664508,0.891150551,0.855528116
3853,356.3560872,161384.7447,0.412509464,20,17,2.274233987,58.44179326,4527.567055,4572.996137,0.86485229,0.909153435
3854,355.3979239,105669.7578,0.473374002,20,10,1.937064319,45.4305754,5943.50039,6002.656403,0.866338128,0.998639087
3855,360.0378211,188302.7062,0.582865777,12,3,2.385227025,56.04434886,4706.42527,4733.55101,0.955916388,0.709718272
3856,364.8367705,139041.0748,0.557797411,14,8,3.02450817,52.49677589,5043.927359,5090.015508,0.995816357,0.838556686
3857,360.6653953,171700.5736,0.439938817,10,7,1.519412661,46.70328225,5899.762587,5940.021959,0.769180195,0.935783916
3858,364.7446863,133073.0824,0.405850379,16,3,4.769329845,52.88453857,5138.063455,5198.565305,0.859303966,0.998136789
3859,359.7686706,133790.9349,0.513424823,16,8,2.783203575,47.60022124,5593.740546,5662.409416,0.970519791,0.989759292
3860,358.0280608,103370.772,0.483339859,20,3,2.399281592,55.42226176,4792.469295,4839.931162,0.935628879,0.880449364
3861,364.2250137,110178.5097,0.448599373,19,7,2.854302845,50.37808011,5368.281189,5432.999351,0.903134122,0.999112942
3862,364.2336563,120712.6374,0.561644229,18,16,3.026506749,50.51254656,5296.559318,5337.680493,0.957926032,0.826595498
3863,356.3270861,158361.5705,0.467378731,13,7,1.589657864,56.9062932,4591.463772,4649.536659,0.979714759,0.920600477
3864,359.5895179,194380.1785,0.584911975,15,13,1.560829411,51.31587358,5174.576632,5214.818792,0.991089333,0.800434477
3865,357.9386658,173907.4278,0.522151986,12,10,2.693220846,55.59146551,4761.568305,4801.177471,0.949005404,0.818834434
3866,364.3992766,179913.1852,0.572345802,18,15,1.762884187,40.31763943,6455.497475,6502.142199,0.904086959,0.91873194
3867,357.8570866,121561.6669,0.416097923,13,11,1.501666826,50.41519748,5518.272898,5550.752613,0.733928845,0.896497967
3868,359.2410108,136114.2449,0.498362888,14,4,4.639159246,47.45755309,5643.666305,5709.475291,0.940167519,0.990779406
